Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
VALIANT,9409247,GQ,Sanctioned,LIQUID TANKER,17,-,MOST BRIGHT INVESTMENT LTD,MOST BRIGHT INVESTMENT LTD,MOST BRIGHT INVESTMENT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VANINO,8724779,RU,Sanctioned,BUNKERING TANKER,40,TARVI MANAGEMENT LTD,BALTIC TANKER CO LTD,TARVI MANAGEMENT LTD,BALTIC TANKER CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VARG,9335094,MM,Sanctioned,LIQUID TANKER,20,-,NURON LTD,NURON LTD,TULUVAI SHIPPING PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VASILY LANOVOY,9621601,RU,Sanctioned,LIQUID TANKER,10,TRANSSTROY LLC,TRANSSTROY LLC,TRANSSTROY LLC,GAZPROM,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VELLAMO,9258882,SL,Sanctioned,LIQUID TANKER,23,OCEANPACK SHIP MANAGEMENT PVT,OCEANPACK SHIP MANAGEMENT PVT,SLT PRO FZCO,OCEANPACK SHIP MANAGEMENT PVT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VELON 1,9122473,IR,Sanctioned,CONTAINER,25,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VENGERY,9451642,RU,Sanctioned,SUBSEA OPERATION VESSEL,16,FEMCOMANAGEMENT LTD,MORSEVLOGISTIC LTD,MORSEVLOGISTIC LTD,FEMCO MANAGEMENT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VERNAL,9207027,SL,Sanctioned,LIQUID TANKER,26,-,NOVERAX PASSAGE LTD,NOVERAX PASSAGE LTD,BSTLS SHIPPING LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VERNON,9232876,GN,Sanctioned,LIQUID TANKER,23,-,BEACON BAY SHIPPING INC,BEACON BAY SHIPPING INC,AQUANEX SHIPPING LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VESNA,9233349,GY,Sanctioned,LIQUID TANKER,26,SHANGHAI LEGENDARY SHIP MGMT,SHANGHAI LEGENDARY SHIP MGMT,DANIKA ROBERT LTD,SHANGHAI LEGENDARY SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VESNA,9530917,RU,Sanctioned,LIQUID TANKER,13,IDAS LLC,IDAS LLC,IDAS LLC,IDAS LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VEXIA,9387255,CM,Sanctioned,LIQUID TANKER,18,-,-,QISHENG SHIPPING CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VICTORIA 1,9109550,IR,Sanctioned,BULK CARRIER,30,AQUAMARINE SHIP MANAGEMENT,AQUAMARINE SHIP MANAGEMENT,THREE SHIPPING LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VIGOR,9262156,BW,Sanctioned,LIQUID TANKER,22,GALAXY MANAGEMENT NV,GALAXY MANAGEMENT NV,GALAXY MANAGEMENT NV,ATLANTIC NAVIGATION OPC PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VIKRAM,9205067,CM,Sanctioned,LIQUID TANKER,25,INFINITE TIDE CORP,COURTWELL ASIA LTD,COURTWELL ASIA LTD,CUI NING SHIPPING LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VIKTOR BAKAEV,9610810,RU,Sanctioned,LIQUID TANKER,13,SOVCOMFLOT,SOUTH FLEET LTD,STREYMOY SHIPPING LTD,SOUTH FLEET LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VISTA,9010711,IR,Sanctioned,GENERAL CARGO SHIP,35,IRAN SHIPPING LINES,KHAZAR SHIPPING LINES,KHAZAR SHIPPING LINES,KHAZAR SHIPPING LINES,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
VITUS BERING,9613549,RU,Sanctioned,TUG AND TOWAGE VESSEL,14,-,SCF TM LTD,DAFNE LINE SHIPPING CO LTD,SCF TM LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VLADIMIR LATYSHEV,9921996,RU,Sanctioned,GENERAL CARGO SHIP,5,ALPHA LLC,ALPHA LLC,ALPHA LLC,ALPHA LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VLADIMIR MONOMAKH,9842176,RU,Sanctioned,LIQUID TANKER,6,ROSNEFT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VLADIMIR VINOGRADOV,9842188,RU,Sanctioned,LIQUID TANKER,4,ROSNEFT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VOLGA RIVER,9435363,RU,Sanctioned,LIQUID TANKER,18,PJSC SBERBANK,PERSPEKTIVA JSC,SBK DOLINA LLC,PERSPEKTIVA JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VOLGONEFT 251,8231057,RU,Sanctioned,LIQUID TANKER,51,VOLGOTANKER VOLZHSKI OIL SHPG,VOLGOTANKER VOLZHSKI OIL SHPG,VOLGOTANKER VOLZHSKI OIL SHPG,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
VORAS,9203265,BW,Sanctioned,LIQUID TANKER,26,GLAZING FUTURE MANAGEMENT NV,GLAZING FUTURE MANAGEMENT NV,GLAZING FUTURE MANAGEMENT NV,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
WHITE CONDOR I,9255244,CM,Sanctioned,LIQUID TANKER,23,-,PORTOISE SHIPMANAGEMENT INC,PORTOISE SHIPMANAGEMENT INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
XARON,9554834,IR,Sanctioned,LIQUID TANKER,16,-,XANTE LINE INC,XANTE LINE INC,TREXSEA SHIPPING FZE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
XIN GUANG HAI,9004700,TG,Sanctioned,GENERAL CARGO SHIP,36,WEIHAI WORLD SHIPPING FREIGHT,WEIHAI WORLD SHIPPING FREIGHT,ASCENDING ENTERPRISE LTD,WEIHAI WORLD SHIPPING FREIGHT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YFABULOUS,9276585,MW,Sanctioned,LIQUID TANKER,22,YOUNG FOLKS INTERNATIONAL TRADING CO LTD,YOUNG FOLKS INTERNATIONAL TRADING CO LTD,YOUNG FOLKS INTERNATIONAL TRADING CO LTD,AURORA NOVA SHIPPING LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YONG XIANG 29,8744107,CN,Sanctioned,LIQUID TANKER,20,SHANGHAI XUANRUN SHIPPING CO LTD,SHANGHAI XUANRUN SHIPPING CO LTD,ZHOUSHAN YONGXIANG SHIPPING,SHANGHAI XUANRUN SHIPPING CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YONGHENG OCEAN,9234472,MZ,Sanctioned,LIQUID TANKER,24,SHANGHAI QIZHANG SHIP MGMT,SHANGHAI QIZHANG SHIP MGMT,YONGSHENG SHIPPING HONG KONG,SHANGHAI QIZHANG SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YU SONG 2,8898738,KP,Sanctioned,GENERAL CARGO SHIP,47,-,KOREA HAEGUMGANG SHPG CO,KOREA HAEGUMGANG SHPG CO,KOREA HAEGUMGANG SHPG CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YUG,9288875,KM,Sanctioned,LIQUID TANKER,21,-,YUG SHIPPING INC,-,NAVIALINK SHIPPING FZE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
YUK TUNG,9030591,DM,Sanctioned,LIQUID TANKER,32,YUK TUNG ENERGY PTE LTD,YUK TUNG ENERGY PTE LTD,YUK TUNG ENERGY INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZAL PARS 3,9211896,IR,Sanctioned,LIQUID TANKER,27,TOSEE BAZARGANI IRANIAN NOAVAI,TOSEE BAZARGANI IRANIAN NOAVAI,TOSEE BAZARGANI IRANIAN NOAVAI,ARYA SHIPPING SERVICES JAHAN NAGHSHE QESHM CO PJSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZALIV VOSTOK,9360130,OM,Sanctioned,LIQUID TANKER,17,-,ALBATROSS SHIPMANAGEMENT,WHITE AGATE MARINE SPC,ALBATROSS SHIPMANAGEMENT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZEAL,9486805,GA,Sanctioned,LIQUID TANKER,9,ETIHAD ENGINEERING & MARINE,ETIHAD ENGINEERING & MARINE,AAA MARITIME SHIPPING SA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZEVS,9168946,GQ,Sanctioned,LIQUID TANKER,27,ELYSIAN HORIZON CORP,ELYSIAN HORIZON CORP,ELYSIAN HORIZON CORP,AQUALINK SHIPMANAGEMENT CORP,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ZYRA,9237084,KM,Sanctioned,CONTAINER,24,BLUEWAVE SHIPPING LTD,REEL SHIPPING LLC,JASPER SEAWAY INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ADITYA,9323314,CM,Sanctioned,LIQUID TANKER,20,-,CENTAURI SERVICES LLC,CENTAURI SERVICES LLC,CHARAI SEA SHIPPING PVT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ADITYA,9203784,GY,Sanctioned,LIQUID TANKER,26,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ADMIRAL,9274446,RU,Sanctioned,LIQUID TANKER,22,-,HS STAR LTD,HS STAR LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AEGIS,9275660,SY,Sanctioned,LIQUID TANKER,22,-,FINE SANMATA SHIPPING CO LTD,FINE SANMATA SHIPPING CO LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Eastern Mediterranean,25°C,12 m/s,2m,moderate sea conditions,No,Yes,No,No,Yes
AGNI,9337389,KM,Sanctioned,LIQUID TANKER,19,OCEAN LINK MARITIME SA,OCEAN LINK MARITIME SA,IRTYSH SHIPPING INC,LAZAR SHIPPING LLCFZ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AKADEMIK ALEKSANDR KARPINSKIY,8227238,RU,Sanctioned,SPECIAL PURPOSE SERVICE VESSEL,42,-,POLAR MARINE GEOSURVEY,POLAR MARINE GEOSURVEY,POLAR MARINE GEOSURVEY,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AKADEMIK GUBKIN,9842190,RU,Sanctioned,LIQUID TANKER,3,ROSNEFT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,ROSNEFTEFLOT JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AKADEMIK LAZAREV,8408985,RU,Sanctioned,SPECIAL PURPOSE SERVICE VESSEL,39,-,SMNG JSC,SMNG JSC,SMNG JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AKAR WEST,9258167,CM,Sanctioned,LIQUID TANKER,23,-,WESTANKER DENIZCILIK VE TICARET LTD STI,SAPPHIRE MARITIME LTD,AURINA DENIZCILIK VE TICARET,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ALBARRAQ Z,9252943,KM,Sanctioned,LIQUID TANKER,23,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ALEKSANDR DEEV,9940186,RU,Sanctioned,FERRY AND CRUISE SHIP,3,JSC GTLK,JSC GTLK,JSC GTLK,SAKHALIN PASSENGER FLEET JSC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
