Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
PETREL 8,9562233,NU,Sanctioned,BULK CARRIER,15,LINTAS BAHARI NUSANTARA,LINTAS BAHARI NUSANTARA,LINTAS BAHARI NUSANTARA,-,Valletta,EDKR9,567196856,Korean Register (KR),Active,278.23m,42.7m,9.58m,61613,41784,111734,0,2,25-Apr-24,3,Sanctioned,7.54918,75.80774,12.6 kn,3 °,299 °,2024-12-20 01:39 (UTC+0),At Anchor,Good,87%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Bulk trade corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
POLA AGATA,9903841,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Novorossiysk,NIPI0,364339163,RINA,Active,115.15m,18.56m,6.63m,21091,12973,29904,0,2,22-Apr-18,4,Sanctioned,41.45755,40.07709,12.5 kn,178 °,26 °,2024-01-15 11:05 (UTC+0),At Anchor,Roaming,87%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA ALEXIA,9903853,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Nakhodka,EKNE1,656212581,,Active,119.95m,14.92m,8.49m,3327,2010,4059,0,2,25-Jun-23,4,Sanctioned,41.24139,35.94858,3.8 kn,331 °,202 °,2025-08-11 14:13 (UTC+0),Underway Using Engine,Moderate,78%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA ANASTASIA,9897690,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Rostov-on-Don,GWZI9,325566368,DNV,Active,189.39m,25.76m,6.93m,9085,6036,11013,0,2,23-Oct-11,4,Sanctioned,42.37768,37.15906,8.1 kn,56 °,142 °,2024-05-05 15:54 (UTC+0),Underway Using Engine,Roaming,90%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA FEODOSIA,9849461,RU,Sanctioned,GENERAL CARGO SHIP,8,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Nakhodka,HMLX3,453518126,,Active,196.49m,23.17m,5.97m,18821,13013,28540,0,2,11-Apr-07,4,Sanctioned,43.91,41.25763,13.5 kn,80 °,149 °,2025-02-26 12:59 (UTC+0),At Anchor,Weak,91%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA MARINA,9903865,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Rostov-on-Don,KZMT7,466993541,ClassNK,Active,190.25m,27.18m,8.51m,14535,8050,18498,0,2,17-Jul-14,4,Sanctioned,44.22431,29.41062,4.8 kn,271 °,278 °,2025-07-01 17:08 (UTC+0),Underway Using Engine,Moderate,88%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
POLA YAROSLAVA,9903827,RU,Sanctioned,GENERAL CARGO SHIP,6,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,POLA RISE LLC,Murmansk,VZTW3,634214770,,Active,123.9m,17.87m,11.77m,12092,7653,19084,0,2,23-Jul-13,4,Sanctioned,44.9368,33.25018,6.0 kn,169 °,10 °,2025-02-16 16:55 (UTC+0),Drifting,Moderate,83%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PRIMORYE,9236743,RU,Sanctioned,LIQUID TANKER,25,SOVCOMFLOT,NAYADA CO LTD,NAYADA CO LTD,NAYADA CO LTD,Novorossiysk,LCQB0,704508979,DNV,Active,157.98m,22.33m,9.16m,23009,15156,42927,2,2,31-May-07,4,Sanctioned,45.46092,37.04106,5.6 kn,73 °,47 °,2024-11-23 23:58 (UTC+0),Underway Using Engine,Moderate,71%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PROGRESS,9306627,RU,Sanctioned,LIQUID TANKER,19,-,LEGACY MARINE LLC,LEGACY MARINE LLC,LEGACY MARINE LLC,Vladivostok,CMYT2,758173222,DNV,Inactive,274.3m,42.43m,15.09m,46730,26889,88912,0,2,8-Sep-12,4,Sanctioned,42.88731,30.71766,3.3 kn,253 °,125 °,2025-04-10 00:06 (UTC+0),Moored,Weak,71%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
PUK DAE BONG,9020003,PA,Sanctioned,GENERAL CARGO SHIP,35,PUK DAE BONG SHIPPING CO,PUK DAE BONG SHIPPING CO,PUK DAE BONG SHIPPING CO,PUK DAE BONG SHIPPING CO,Balboa,THPL4,589684087,Indian Register of Shipping (IRS),Active,70.29m,12.14m,9.73m,6803,4200,10468,0,2,5-May-19,3,Sanctioned,12.01603,-40.68952,6.7 kn,223 °,356 °,2024-10-16 09:25 (UTC+0),Underway Using Engine,Good,93%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
PULMONIS,9234616,IR,Sanctioned,LIQUID TANKER,24,-,MARITIME MASTERS,K M A SHIPPING INC,-,Khorramshahr,ORHH2,612930467,,Inactive,217.37m,39.46m,8.76m,87551,59661,152407,0,2,18-May-06,4,Sanctioned,23.34428,49.81335,8.3 kn,277 °,178 °,2024-11-10 06:28 (UTC+0),Moored,Weak,97%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
QASR,9402471,GQ,Sanctioned,LIQUID TANKER,17,VIEUX MARITIME INC,QASR MARINA LLC,QASR MARINA LLC,RI YUE SHAN SHIPMANAGEMENT CO,Bata,JLIS1,215138204,Turkish Lloyd (TL),Active,202.87m,34.29m,8.18m,8448,5673,13256,0,2,21-Aug-10,3,Sanctioned,-1.63652,76.81221,13.5 kn,69 °,19 °,2025-11-08 17:17 (UTC+0),Underway Using Engine,Moderate,91%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RAGNAR,9384095,SL,Sanctioned,LIQUID TANKER,18,NEW STAR MARINE LTD,NEW STAR MARINE LTD,NEW STAR MARINE LTD,TIDAL TECH MARINERS LLC,Freetown,VSCF0,418420391,Bureau Veritas,Active,256.41m,40.21m,12.44m,9103,5490,15495,0,2,14-May-02,3,Sanctioned,2.09368,50.03764,10.9 kn,359 °,41 °,2024-05-11 14:45 (UTC+0),At Anchor,Moderate,98%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RAINE,9223540,GN,Sanctioned,LPG TANKER,25,HUNG PHAT MARITIME TRADING SERVICE JSC,HUNG PHAT MARITIME TRADING SERVICE JSC,HUNG PHAT MARITIME TRADING SERVICE JSC,-,Conakry,KXIE9,362934462,,Active,114.08m,18.54m,10.0m,37341,23478,42534,0,2,7-Nov-14,3,Sanctioned,6.04929,78.00042,10.9 kn,102 °,227 °,2024-04-02 19:14 (UTC+0),Underway Using Engine,Roaming,81%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
REVANCHE,9297149,RU,Sanctioned,LIQUID TANKER,21,-,ZODIAC MARITIME LLC,ZODIAC MARITIME LLC,-,Rostov-on-Don,HJPA8,652562656,Turkish Lloyd (TL),Inactive,223.53m,26.96m,13.65m,24290,14452,41600,0,2,28-Dec-18,4,Sanctioned,44.71126,30.92101,5.5 kn,313 °,198 °,2025-03-17 05:39 (UTC+0),At Anchor,Weak,77%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
RHN,9208215,CW,Sanctioned,LIQUID TANKER,26,-,-,-,-,Otrabanda,UZZQ7,571683811,Bureau Veritas,Active,271.47m,38.73m,8.38m,48849,30772,81802,0,2,9-Aug-22,3,Sanctioned,23.96992,73.05246,13.3 kn,51 °,275 °,2025-06-24 11:03 (UTC+0),Underway Using Engine,Moderate,75%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RIGEL,9296406,CM,Sanctioned,LIQUID TANKER,20,SOBAT MARITIME CORP,SOBAT MARITIME CORP,SOBAT MARITIME CORP,JI XIANG SHIPMANAGEMENT CO LTD,Douala,RVVA0,504368647,DNV,Active,264.25m,32.74m,11.64m,44305,29947,83458,0,2,27-Nov-04,3,Sanctioned,3.53137,75.46102,3.7 kn,4 °,174 °,2025-02-19 23:29 (UTC+0),Underway Using Engine,Weak,82%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RIVAL,9117818,PA,Sanctioned,LIQUID TANKER,32,RIVAL MARINE LTD,RIVAL MARINE LTD,RIVAL MARINE LTD,-,Panama City,IVQM6,368151080,DNV,Active,154.65m,22.99m,11.16m,30661,18559,47808,0,2,29-Nov-02,3,Sanctioned,10.8449,51.79154,4.0 kn,228 °,43 °,2025-02-16 11:38 (UTC+0),At Anchor,Good,73%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RORA,9288722,CM,Sanctioned,LIQUID TANKER,21,-,NAUTILUS FLEET MANAGEMENT LLC,AYMERA FORWARD LTD,NAUTILUS FLEET MANAGEMENT LLC,Limbe,KHEM4,209817051,RINA,Active,157.21m,25.11m,15.4m,49040,29173,82973,0,2,12-May-24,3,Sanctioned,-4.54207,67.82509,0.1 kn,212 °,230 °,2025-03-18 03:39 (UTC+0),Underway Using Engine,Moderate,70%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ROYAL H,9155341,MW,Sanctioned,LPG TANKER,28,KAITO NAVIGATION SA,KAITO NAVIGATION SA,KAITO NAVIGATION SA,KAITO NAVIGATION SA,Lilongwe,BSRY4,448766270,Bureau Veritas,Active,102.56m,17.07m,9.13m,10917,6177,12517,0,2,25-Jun-07,3,Sanctioned,23.31997,50.53179,7.1 kn,153 °,128 °,2024-04-12 22:24 (UTC+0),Drifting,Moderate,84%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
ROYAL ICE,9323340,CM,Sanctioned,LIQUID TANKER,19,-,CLASSIC SHIP MANAGEMENT,BERBANG MARITIME SERVICES,-,Kribi,XJKC3,393079351,American Bureau of Shipping (ABS),Active,144.87m,24.32m,14.2m,54105,30473,96071,0,2,9-Jan-10,3,Sanctioned,24.65587,51.70382,0.4 kn,336 °,276 °,2024-01-14 10:10 (UTC+0),Underway Using Engine,Roaming,93%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RUNA,9314882,CM,Sanctioned,LIQUID TANKER,20,-,SHOMPEN SHIPPING LTD,SHOMPEN SHIPPING LTD,TULUVAI SHIPPING PVT LTD,Kribi,XLDK7,400787251,American Bureau of Shipping (ABS),Active,259.74m,35.92m,11.66m,19820,11216,37955,0,2,9-Oct-00,3,Sanctioned,-0.30228,67.33952,5.0 kn,249 °,241 °,2024-11-19 08:07 (UTC+0),Underway Using Engine,Good,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RYMO,9308857,SL,Sanctioned,LIQUID TANKER,20,-,SERENE HOLDINGS CORP,SERENE HOLDINGS CORP,FLEETCRAFT MANAGEMENT LLC,Bonthe,GLFE3,314916236,,Laid Up,253.59m,35.14m,8.37m,48538,27926,84440,0,2,7-Apr-10,3,Sanctioned,-3.57253,76.62891,2.6 kn,350 °,71 °,2024-05-25 02:54 (UTC+0),Drifting,Roaming,90%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RYONG JON,8705539,KP,Sanctioned,LIQUID TANKER,39,-,KOREA TAE CHON SHIPPING CO,KOREA TAE CHON SHIPPING CO,KOREA TAE CHON SHIPPING CO,Wonsan,YWNI1,631893973,Lloyd's Register,Active,154.59m,25.48m,13.4m,15722,9283,29791,0,2,22-Mar-11,4,Sanctioned,38.41742,119.69526,9.2 kn,347 °,170 °,2024-09-01 10:59 (UTC+0),At Anchor,Roaming,71%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RYONG RIM,8018912,KP,Sanctioned,BULK CARRIER,44,HAEJIN SHIPMANAGEMENT,HAEJIN SHIPMANAGEMENT,RYONGRIM SHIPPING CO LTD,HAEJIN SHIPMANAGEMENT,Wonsan,RDVH4,308623633,Turkish Lloyd (TL),Active,275.11m,42.56m,13.24m,75390,52521,137759,0,2,17-Aug-07,4,Sanctioned,36.20611,119.60766,3.0 kn,294 °,44 °,2024-12-02 09:20 (UTC+0),Drifting,Weak,97%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
RZK CONSTANTA,8711289,RU,Sanctioned,GENERAL CARGO SHIP,35,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,Nakhodka,GPIM2,246651367,DNV,Active,119.54m,14.45m,8.83m,6490,4319,9070,0,2,3-Oct-08,4,Sanctioned,42.74913,28.68088,6.4 kn,301 °,268 °,2025-05-14 00:10 (UTC+0),Underway Using Engine,Good,80%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
S P,8613360,KP,Sanctioned,LIQUID TANKER,40,GOVERNMENT OF NORTH KOREA,KOREA MYONGRYU TRADING CO,KOREA MYONGRYU TRADING CO,KOREA MYONGRYU TRADING CO,Wonsan,ZMLF3,670045175,Bureau Veritas,Laid Up,107.84m,16.78m,11.56m,30854,19495,49158,2,2,25-Jul-21,4,Sanctioned,32.73578,120.16304,5.5 kn,38 °,255 °,2025-04-19 05:52 (UTC+0),At Anchor,Roaming,84%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SAAM FSU,9915090,RU,Sanctioned,LNG TANKER,3,OAO NOVATEK,ARCTIC TRANSSHIPMENT LLC,SAAM FSU LTD,ARCTIC TRANSSHIPMENT LLC,Nakhodka,UOBG4,755483067,DNV,Active,272.06m,44.41m,10.46m,123042,69234,82559,0,2,4-Dec-08,4,Sanctioned,45.15541,38.37514,6.9 kn,164 °,176 °,2025-04-02 20:22 (UTC+0),At Anchor,Moderate,76%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SABETTA,9347061,RU,Sanctioned,GENERAL CARGO SHIP,20,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,TK NORD PROJECT LLC,Rostov-on-Don,HKFF2,725000660,,Active,110.6m,17.68m,10.83m,13120,8658,16005,0,2,29-Oct-06,4,Sanctioned,43.12252,34.65719,8.1 kn,305 °,105 °,2025-08-18 06:43 (UTC+0),At Anchor,Moderate,98%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SAGA,9318553,RU,Sanctioned,LIQUID TANKER,20,-,NEW FLEET LTD,NEW FLEET LTD,NEW FLEET LTD,Novorossiysk,ZJFH7,666107618,Lloyd's Register,Laid Up,181.05m,24.29m,12.96m,27161,16104,45160,0,2,27-Nov-02,4,Sanctioned,42.06481,40.35685,0.3 kn,159 °,228 °,2025-06-29 19:33 (UTC+0),Moored,Good,91%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SAKAI,9038763,BW,Sanctioned,LPG TANKER,34,-,MARINE SHIPPING LINE FZE,TILOS MARITIME & TRADING SA,VENTURE ONE SHIP MANAGEMENT,Francistown,CAXS6,536266618,Indian Register of Shipping (IRS),Inactive,185.08m,29.97m,9.7m,11150,6878,10465,0,2,27-Oct-10,3,Sanctioned,-2.88549,78.08937,14.6 kn,214 °,230 °,2024-09-19 22:41 (UTC+0),Drifting,Moderate,78%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SAKHALIN 10,8857667,RU,Sanctioned,CARGO RO RO,34,SAKHALIN SHIPPING CO SASCO,SAKHALIN SHIPPING CO SASCO,SAKHALIN SHIPPING CO SASCO,SAKHALIN SHIPPING CO SASCO,Rostov-on-Don,ZITN1,710035764,Indian Register of Shipping (IRS),Active,177.61m,29.1m,6.26m,8835,5615,5728,0,2,17-Jan-12,4,Sanctioned,41.06043,28.56656,5.5 kn,33 °,345 °,2024-08-11 16:39 (UTC+0),Drifting,Moderate,96%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SAM JONG 1,8405311,KP,Sanctioned,LIQUID TANKER,42,KOREA SAMJONG SHIPPING,KOREA SAMJONG SHIPPING,KOREA SAMJONG SHIPPING,KOREA SAMJONG SHIPPING,Wonsan,UQFW9,671757573,Korean Register (KR),Inactive,120.67m,21.24m,11.18m,12028,7959,19985,0,2,27-Feb-22,4,Sanctioned,30.13577,119.79889,12.1 kn,41 °,180 °,2024-05-07 12:34 (UTC+0),Underway Using Engine,Good,98%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SAM JONG 2,7408873,KP,Sanctioned,LIQUID TANKER,51,KOREA SAMJONG SHIPPING,KOREA SAMJONG SHIPPING,CHINA DANDONG XIANGHE,KOREA SAMJONG SHIPPING,Chongjin,YSAA3,605559671,ClassNK,Active,247.19m,31.24m,9.02m,32993,18891,64839,0,2,21-Mar-05,4,Sanctioned,38.45314,119.19453,11.8 kn,18 °,200 °,2024-08-23 22:44 (UTC+0),Moored,Roaming,73%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Yellow Sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SANAR 15,9777670,RU,Sanctioned,LIQUID TANKER,11,ROSEWOOD SHIPPING LLC,ROSEWOOD SHIPPING LLC,REGION LEASING JSC,ROSEWOOD SHIPPING LLC,Saint Petersburg,AZYG3,590572825,Indian Register of Shipping (IRS),Active,158.1m,20.55m,7.89m,15838,10763,24789,0,2,7-Mar-06,4,Sanctioned,44.47451,41.18541,6.8 kn,182 °,18 °,2025-08-31 01:57 (UTC+0),At Anchor,Good,92%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SANAR 9,9300350,RU,Sanctioned,LIQUID TANKER,21,ROSEWOOD SHIPPING LLC,ROSEWOOD SHIPPING LLC,JSC GTLK,ROSEWOOD SHIPPING LLC,Murmansk,NRIA5,718817428,American Bureau of Shipping (ABS),Active,235.49m,40.07m,12.84m,29935,17865,55351,0,2,9-Sep-03,4,Sanctioned,44.84042,30.18063,6.1 kn,104 °,319 °,2024-06-02 19:32 (UTC+0),Underway Using Engine,Moderate,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SARAH,9014420,KM,Sanctioned,LPG TANKER,33,ZAAS SHIPPING & TRADING CO,ZAAS SHIPPING & TRADING CO,-,-,Moroni,HDID0,352065117,American Bureau of Shipping (ABS),Inactive,86.72m,14.36m,7.13m,31570,19585,28227,0,2,1-Mar-18,3,Sanctioned,12.41138,68.96791,5.4 kn,157 °,93 °,2025-12-20 07:55 (UTC+0),Underway Using Engine,Moderate,78%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SARDASHT,8517231,IR,Sanctioned,SPECIAL PURPOSE SERVICE VESSEL,41,-,DENJ SAFAR KISH CO,ZARE M,DENJ SAFAR KISH CO,Bandar Abbas,RDDO4,662232612,Korean Register (KR),Laid Up,65.48m,15.71m,4.53m,10051,4540,6107,0,2,26-Aug-05,4,Sanctioned,27.73671,55.46341,2.8 kn,274 °,287 °,2025-03-03 06:40 (UTC+0),Moored,Good,71%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SASCO AVACHA,9246140,RU,Sanctioned,CONTAINER,25,SAKHALIN SHIPPING CO SASCO,SAKHALIN SHIPPING CO SASCO,KIPSERA ENTERPRISES LTD,SAKHALIN SHIPPING CO SASCO,Vladivostok,WYKT5,440145217,DNV,Active,316.59m,46.16m,15.19m,51230,26436,52376,0,2,16-Apr-07,4,Sanctioned,42.26329,40.56238,6.8 kn,209 °,246 °,2025-08-23 16:59 (UTC+0),Moored,Roaming,98%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SCALER,9254915,MZ,Sanctioned,LIQUID TANKER,22,SEA BREEZE SHIPPING INC,SEA BREEZE SHIPPING INC,SEA BREEZE SHIPPING INC,NAUTICA GLOBAL SDN BHD,Beira,WEEG9,536711189,,Active,148.98m,19.35m,7.54m,37850,22586,66939,0,2,13-May-05,3,Sanctioned,8.02396,63.77145,1.5 kn,93 °,349 °,2024-12-16 19:36 (UTC+0),Drifting,Roaming,71%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SCS ARCTIC,8603406,RU,Sanctioned,GENERAL CARGO SHIP,36,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,NORTHERN SHIPPING CO,Murmansk,BKBZ7,586074663,RINA,Inactive,100.1m,17.57m,7.11m,16253,9861,21402,0,2,10-Nov-08,4,Sanctioned,43.41463,35.74853,12.6 kn,241 °,331 °,2024-09-23 23:23 (UTC+0),Moored,Roaming,97%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
SEA MARINE 1,9255830,VN,Sanctioned,LIQUID TANKER,23,-,LAN DUNG SEA FREIGHT SERVICE,LAN DUNG SEA FREIGHT SERVICE,LOADLINE SHIP MANAGEMENT PVT,Hai Phong,NOMT0,385102769,Lloyd's Register,Active,198.93m,29.69m,13.22m,68269,47221,126669,0,2,27-Jul-05,3,Sanctioned,5.16267,68.45773,3.8 kn,324 °,116 °,2024-01-07 10:44 (UTC+0),Underway Using Engine,Good,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SEA MAVERICK,9265885,SL,Sanctioned,LIQUID TANKER,22,-,ORRAVYN QUAY LTD,ORRAVYN QUAY LTD,VOYAGE GUARD SHIPMANAGEMENT LLC,Freetown,JSTL8,718944831,DNV,Inactive,205.11m,29.54m,13.19m,60933,34764,119122,0,2,11-Sep-19,3,Sanctioned,12.3197,79.35809,6.0 kn,249 °,62 °,2024-04-22 11:16 (UTC+0),At Anchor,Good,93%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
SEA ROCK,9140451,KM,Sanctioned,LIQUID TANKER,30,QATRAT ALNADA ALMASI SHIP MGMT,QATRAT ALNADA ALMASI SHIP MGMT,SEA ROCK SHIPPING INC,-,Moroni,EVVA1,587611027,DNV,Active,238.0m,35.33m,8.79m,60539,33762,96867,0,2,18-May-14,3,Sanctioned,19.09546,78.83798,8.2 kn,250 °,239 °,2024-11-26 09:52 (UTC+0),Underway Using Engine,Good,95%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
